postUrl,description,commentCount,likeCount,imgUrl
https://www.instagram.com/p/CisKYGBuhCL/,"Photo by @gabrielegalimbertiphoto | This is Erika, 3, in Moscow, Russia, photographed with her favorite playthings for my Toy 
Stories project. I've been working on this theme for 10 years,  capturing portraits in over 60 countries and recording the spontaneous and genuine joy that unites kids despite their diverse backgrounds. Whether the children own a veritable fleet of miniature cars or a single stuffed monkey, the pride they have is moving, funny, and thought-provoking. Follow me @gabrielegalimbertiphoto for more photos 
and stories. #toys #child #kid #toy #toystories #play",1145,124024,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/307875107_145674288162791_6364367457303243124_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=XLgMKe_Z124AX972IKh&tn=FTIZFFk4ShNyy7QU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkzMDc2MzA5MzcxNTMyNTA2Nw%3D%3D.2-ccb7-5&oh=00_AfBE07TcNSZzYOVQivafXiG1j9giv6lxAIaHB9EPuu8leQ&oe=6382D0A6&_nc_sid=6136e7
https://www.instagram.com/p/CiqZEz3LkUF/,"Read the full story at the link in bio. 

The true location of the Hanging Gardens of Babylon remains an unsolved mystery, but the latest research suggests looking in a different place.

3D Graphic by Kais Jacob",1339,163546,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/307269558_2426727574149243_5987982022575585544_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=Gc0d208fRdYAX9gclZr&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkzMDI2NDc4OTI4NTIyNTczMw%3D%3D.2-ccb7-5&oh=00_AfA3-Cs2SrlPafGet8Js2Z-GaBjL1K6K2uBd5QypptFBpw&oe=63820823&_nc_sid=6136e7
https://www.instagram.com/p/CiqH6KdLmpa/,"Photo by @amivitale | Wildlife keeper Lekupania comforts two orphaned baby giraffes in his care at Reteti Elephant Sanctuary (@r.e.s.c.u.e), where they'll stay until they are ready to return to the wild. Follow @amivitale and @r.e.s.c.u.e to learn more and help. @sararafoundation @kenyawildlifeservice #giraffe #savegiraffe #kenya #africa #babyanimals",1331,228935,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/307551125_143708131403484_7408726949063246010_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=HkHPynWMBFcAX-oDZOj&tn=FTIZFFk4ShNyy7QU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkzMDE4OTI5MDg0MDE1Njc2Mg%3D%3D.2-ccb7-5&oh=00_AfCjTTupu-DzojstKQTCosfd1yG43nrw8Flt6RiIeLV6kQ&oe=63820170&_nc_sid=6136e7
https://www.instagram.com/p/Cin0SG9rUVH/,"Photo by Keith Ladzinski @ladzinski | A rare scene: an empty boardwalk at the Grand Prismatic Pool, one of Yellowstone National Park's iconic attractions. Late spring floods destroyed numerous roads in the park, forcing one of America's busiest parks to temporarily close.",801,159097,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/307041219_615869640088442_7751387585789030913_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=kF8DHiQE-DcAX94rnwi&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyOTU0MDAyNTQ3NDE3MjIzMQ%3D%3D.2-ccb7-5&oh=00_AfAdkdWDDJntU1LhWFfargIoRreMcYiAP-oPBJL4uBQt-g&oe=6383506E&_nc_sid=6136e7
https://www.instagram.com/p/CinjHV1rpyp/,"Photo by @nataliekeyssar | Singularity, a  K-pop group, poses for a portrait while working on a music video in Flushing Meadows Park in the New York City borough of Queens. From left: Tenzin Dayab, Ahsan Tariq, and ZeLin Li. The image was taken at a photo booth on Roosevelt Avenue in Queens, one of the most diverse and vibrant communities in the world where over 300 languages are spoken.",1067,93503,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/307338562_126086260020766_5875602641292480930_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=shvMBlwvDKQAX9ef9np&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyOTQ2NDUxODc0MTIzNjkwNQ%3D%3D.2-ccb7-5&oh=00_AfBJpK1U5Rdjp0t7oFLs4f380a6scJKSJWLiUBkuV95B2g&oe=63827ECC&_nc_sid=6136e7
https://www.instagram.com/p/CinAyTetm6Y/,"Photo by Matthieu Paley @paleyphoto | Two men embrace on a pilgrimage stop in Sindh Province, Pakistan. This simple yet beautiful scene happened right in front of my tent as I recovered from a grueling day walking with pilgrims in 47°C (117°F) heat. It is such a privilege to witness these moments of love and kindness. We all need them in one way or another; I certainly live for them. The image is part of an ongoing passion project I call the Softness of Men. For more insights into our world, please follow @paleyphoto.",1726,207468,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/307496916_1205816143324044_1001046487256241434_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=XYGz5a9u-LoAX-Ec9bI&tn=FTIZFFk4ShNyy7QU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyOTMxMzUzOTUxODAwMDc5Mg%3D%3D.2-ccb7-5&oh=00_AfDb4Fs1AlZcNM2D0BvikzbKMUSTk3ljrfeHuxFaOlvGqw&oe=6382B614&_nc_sid=6136e7
https://www.instagram.com/p/CilPe--r6ZM/,"Photo by Michael Yamashita @yamashitaphoto | Brad Pitt's latest film takes place on Japan’s Tokaido Shinkansen, the busiest high-speed train line in the world. Operating between Tokyo and Osaka, this was the first bullet train line in Japan—opened in 1964, just in time for the Tokyo Olympics. Before the Shinkansen, a conventional train traveling between Tokyo and Osaka took six hours and 30 minutes to complete the trip. Now the latest N700 trains, with a maximum speeds of 300 kph (180 mph), can complete the trip in as little as two hours and 25 minutes. Pictured here, the Shinkansen zooms past towering Mount Fuji, Japan's highest peak. #bullettrain #Shinkansen",657,104046,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/306778492_823531065314628_7693694374808945842_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=V1M6gEef7zsAX_YtjWN&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyODgxNTIzMjU4MDAzNjE3Mg%3D%3D.2-ccb7-5&oh=00_AfBushJZKx5qBdYZZLDgrFEvjS8BVoEaEF1y4GWcMYHsvg&oe=63824A3E&_nc_sid=6136e7
https://www.instagram.com/p/CiiqsAgLvSe/,"Read the full story at the link in bio. 

The meticulous process, based on a skull from a Greek cave, reveals how our facial features have changed over the millennia.

Photo by Oscar Nilsson",7510,351107,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/306742527_165276572835637_6777033705409506430_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=CCoMd8QPRzsAX9EX32D&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyODA5MDQ0OTg5NDYzNDY1NA%3D%3D.2-ccb7-5&oh=00_AfATGZfOH_Jkd20vzEPJ7vYrcJSGkdJnway37nnEd-uAsg&oe=6382FF37&_nc_sid=6136e7
https://www.instagram.com/p/CiiZhZMLHXI/,"Photo by @beverlyjoubert | Two icons, side by side. The loss of any species diminishes the rich tapestry of life on our planet. But the disappearance of some animals in particular would take a profound toll on the health and balance of ecosystems. Keystone species such as lions and elephants play an outsize role in maintaining the delicate structure of ecosystems. When they decline, that structure begins to weaken and break apart. The good news is that protecting these animals has a similarly powerful but positive impact. When we invest in conservation initiatives that help lions and elephants thrive, entire ecosystems and a multitude of other species benefit. #lions #elephants #wildlife #biodiversity",646,154764,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/306709425_567143818432986_6070349264360583312_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=99BPblnGfYAAX9LQf0Q&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyODAxNDk1MzY5NzUzOTUyOA%3D%3D.2-ccb7-5&oh=00_AfBDcQZBqHMkhdSdCYxXXyBqoD3YhxJ1drZenZT3RQTRRw&oe=638221C2&_nc_sid=6136e7
https://www.instagram.com/p/Cih3MmPN4sO/,"Photo by Muhammed Muheisen @mmuheisen | Boaters enjoy an evening ride along one of Amsterdam's 165 canals. For more photos and videos from different parts of the world, follow me @mmuheisen and @mmuheisenpublic. #MuhammedMuheisen #Amsterdam #Netherlands",777,184232,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/306860527_1443684446129770_2033025580497365111_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=RaiKQSs7xJcAX8ZOm_p&tn=FTIZFFk4ShNyy7QU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyNzg2Mzk5MTAxNjg1MjIzOA%3D%3D.2-ccb7-5&oh=00_AfBOJTGOEhfHEdoCNJeTEuVpQj2VLFvu3Uz0uBFaS73E4g&oe=6382EBEE&_nc_sid=6136e7
https://www.instagram.com/p/CifjkVUuhXa/,"Photo by César Rodríguez @cesar_rodriguezb | A young girl harvests poppy to produce opium paste in Montaña de Guerrero, Mexico. Despite being one of the most economically disadvantaged states in the country, Guerrero is also one of the richest in terms of culture and tradition. Kids, women, and other residents live alongside the poppy flowers. They water them, care for them, and harvest them before selling them to the best buyer. They see the poppy plant as just another product of the fields; it gives them barely enough to live on.",969,83889,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/306715052_1050693732290631_8684098183160847936_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=03JUlhzWM0EAX-tqc5R&tn=FTIZFFk4ShNyy7QU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyNzIxNDcxMTIzOTQ4MDc5NA%3D%3D.2-ccb7-5&oh=00_AfDbLnVjbJPv2V2karI9ySeGxUG_vDB-EIN1oL_ouy6CJQ&oe=6381B3D8&_nc_sid=6136e7
https://www.instagram.com/p/CifSZO7LwID/,"Photo by Orsolya Haarberg @fjellheimengalleri | Downy birch is a hardy tree species in Iceland. Adapted to the prevailing winds, the trees bend and seemingly crawl on the forest floor, near Hraunfossar. Please follow @fjellheimengalleri for more images.
#iceland #landscapephotography #hraunfossar #downybirch #betulapubescens",501,92469,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/306599844_3317972891780725_5670896599434306321_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=rK-VnWiA88sAX_ofZi2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyNzEzOTE4MTY2MzU1MjAwMw%3D%3D.2-ccb7-5&oh=00_AfADQ3bbkH_7mly-FzN1cNF6AwsF1U3wE1YiZyqRyP6G-g&oe=63825650&_nc_sid=6136e7
https://www.instagram.com/p/CidhGcGOfgW/,"Photo by @davidemonteleonestudio | Workers at the Tecno Mobile factory in Addis Ababa, Ethiopia, in 2019. Tecno is a Chinese mobile phone manufacturer based in Hong Kong. In 2008, the company stopped doing business in Asia in order to focus exclusively on Africa. China’s approach to the African continent was initially motivated by a hunt for natural resources to boost its economic boom. But soon, it started actively investing in Central Africa’s transportation system, creating a network of infrastructure and industries that now heavily rely on Chinese money and laborers. Follow @davidemonteleonestudio for more about this and other stories.",444,58847,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/306679920_3236202566592266_4582185036767678866_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=q6TZa74uRS0AX8he1F8&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyNjY0MDkxMDg4MTY1MDcxMA%3D%3D.2-ccb7-5&oh=00_AfA_OeYU-hYdBGJo8B3S_ms8K7rWyvLaTsvi4YySj7ndnw&oe=6382BEA8&_nc_sid=6136e7
https://www.instagram.com/p/CictmlesbgC/,"Photo by @gabrielegalimbertiphoto | This is Li Yi Chen, 5, in Shenyang, China, photographed for my Toy Stories project. Wherever I travel in the world, I take portraits of children with their favorite toys. I've spent more than five years visiting over 60 countries, and I've recorded the spontaneous and genuine joy that unites kids despite their diverse backgrounds. Whether the children own a veritable fleet of miniature cars or a single stuffed monkey, the pride they have is moving, funny, and thought-provoking. Follow me @gabrielegalimbertiphoto for more photos and stories. #toys #child #kid #toy #toystories #play",710,71774,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/306536395_2176702295842391_86987381599263905_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=c7ZuLpayorsAX9M7hCL&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyNjQxNDQyMTU2MDUwNjM3MA%3D%3D.2-ccb7-5&oh=00_AfC9zek8xDfkAYWvec4JXE3kCfEfryRoRCcBYR4vXoPJ-A&oe=6383647E&_nc_sid=6136e7
https://www.instagram.com/p/Cia8Taor3CP/,"Read the full story at the link in bio. 

Some artificial sweeteners disrupt the microbes in our gut- possibly in ways that increase the risk of weight gain, diabetes, and heart disease. 

Photo by Tristan Spinski",2889,104076,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/306584417_189772463421576_258183558858990152_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=SsUDju4-gP0AX_DdHcQ&tn=FTIZFFk4ShNyy7QU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyNTkxNjEyNDk5MTE1NjM2Nw%3D%3D.2-ccb7-5&oh=00_AfD29gZIjnk8uRBWju5KD5IskEZVf7mYnACtKi_UHSz7bw&oe=638273C4&_nc_sid=6136e7
https://www.instagram.com/p/CiarIy9rT4o/,"Photo by Robbie Shone @shonephoto | The journey from Malaysia's Mulu National Park headquarters up to Camp 5, on the banks of the Melinau River, includes an hour-long boat ride and a nine-kilometer (six-mile) hike in the rainforest on the narrow Headhunters Trail. Typically the hike takes around three hours. Along the trail to Camp 5, a tangle of lianas stretch up toward the jungle canopy. It's easy to miss when you are concentrating on your footing.",453,111130,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/306988413_613614713603098_540904392493884081_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=xIl0TjR_S38AX_QZSt1&tn=FTIZFFk4ShNyy7QU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyNTg0MDYyODQwODIwNDg0MA%3D%3D.2-ccb7-5&oh=00_AfC4Gd9U9DIxtaDclTo4-5LuCj-6TUwyXzYMfOXZCYiy0g&oe=63828992&_nc_sid=6136e7
https://www.instagram.com/p/CiYXg0drJEP/,Photo by @javier_aznar_photography | An eyelash viper feeds on a masked tree frog in the Ecuadorian Chocó rainforest at night. Follow @javier_aznar_photography to see more images. #insitu #viper #wild #ecuador,2343,340879,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/306108172_8352415404798820_309545459583226405_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=QjB8fZhqy7YAX_juxeF&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyNTE5MTM2ODQwMjU3MTUzNQ%3D%3D.2-ccb7-5&oh=00_AfDU8QYTXKAIFv2dEHNlYeZEVsa_Frfcjrk-ZDD6DczjzA&oe=63831B68&_nc_sid=6136e7
https://www.instagram.com/p/CiXkAtoMuRN/,"Read the full story at the link in bio. 

Items left by victims of the attacks and those who tried to help them tell stories of bravery, loss, and perseverance.

Photo by Henry Leutwyler; artifact courtesy of Bridget Hunter and family",1675,240387,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/306190989_106222002236518_2463054006274196604_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=4VKHPC0GFs8AX-XTONQ&tn=FTIZFFk4ShNyy7QU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyNDk2NDg2MTY2NzYzMjIwNQ%3D%3D.2-ccb7-5&oh=00_AfC0TyiV9lmFpdiJ_lMemc_694-HOPTq1qTHOl7oQdq5eA&oe=63831ABC&_nc_sid=6136e7
https://www.instagram.com/p/CiVQYwCMHu7/,"Photo by @jasperdoest | Morning fog dances over the rainforest canopy in Lopé National Park. Gabon is the second most forested country on Earth, forming part of the great Congo Basin rainforest that stretches across central Africa. In tropical rainforests, fog is produced from the temperature changes between day and night. As the rainforest warms, the water in the atmosphere evaporates and forms clouds—which generate rain the next day.

With its transpiration and evaporation processes, the tropical rainforest plays a key role in regulating Earth's water cycle. These rainforests help regulate rainfall throughout Africa, carrying water to the Blue Nile, which helps maintain the stability of the African continent.

This image was created during a licensed drone flight and was taken in accordance with local regulations. Follow @jasperdoest for more images of the wonders of nature. #gabon #rainforest #aerial",481,111382,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/305913813_3337666799893533_4645064696315390660_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=QtJVO2rgSfMAX-eptqD&tn=FTIZFFk4ShNyy7QU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyNDMxNTYwMjYzNDk2Mzg5OQ%3D%3D.2-ccb7-5&oh=00_AfCsix_Z0e48F7mG81U-w1RGMCFay172kKTatlErB7jJ3w&oe=6382C8A1&_nc_sid=6136e7
https://www.instagram.com/p/CiTN6vwg95M/,"Read the full story at the link in bio. 

She was just 5th in the line of succession, but a series of historical vagaries put the princess on the world’s most powerful throne.

Photo by Robert Goodman",2826,187092,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/306369354_123537563789808_6776919626371759449_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=CuOSyj0TYPQAX_CRXVl&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMzc0MTc5NDcwNzY5MzEzMg%3D%3D.2-ccb7-5&oh=00_AfCFkkdmGYOooG3xC_EIINIm1eaXFFudlHy7cRZY7QEUuw&oe=6381DC24&_nc_sid=6136e7
https://www.instagram.com/p/CiSrliOsrNf/,"Photo by Robbie Shone @shonephoto | The mighty Api Chamber is located in the heart of the Whiterock cave system. Api (meaning ""fire"") is the second largest chamber in Malaysia's Mulu National Park and one of the largest in the world. Can you spot the four tiny figures helping me light the space for this photograph? 

We were there to document an international team of researchers, led by Nele Meckler from the University of Bergen, whose aim is to reconstruct tropical climate. Using ancient dripstones as archives of past climate change, they'll study temperature and drip-water chemistry inside the caves in order to better understand the signals in the rocks.",544,81127,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/305874856_1329978044206678_3314266306075529882_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=NhLUBGRrp30AX8agCAm&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMzU5MDgwMzQ5MTMwNDI4Nw%3D%3D.2-ccb7-5&oh=00_AfCXsukh1rDFdOg239zMhZWdGJrLltAzsdb3BSZ2Kq9Orw&oe=638331E4&_nc_sid=6136e7
https://www.instagram.com/p/CiQfiElB5SF/,"Read the full story at the link in bio. 

Exclusive photos and fond memories from our photographers reveal a rarely seen side of the storied monarch.

Photo by George F. Mobley",3590,604451,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/306107156_2292331330915627_5161343308207432674_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=BgMOIwoOk6YAX8NwSb6&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMjk3NDgzODk4MzcyNjIxMw%3D%3D.2-ccb7-5&oh=00_AfBywXiNSGTM-r6gZMKs8J3ylh-9wZZWbF6gZuChjKyPuQ&oe=6382755F&_nc_sid=6136e7
https://www.instagram.com/p/CiOEU_fMWmH/,"Read the full story at the link in bio. 

A photographer spends two months in the Canadian Arctic and reveals a softer side of the world’s largest terrestrial predator.

Photo by Martin Gregus, Jr.",1694,543667,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/305706918_1815420178796777_3468740966660781071_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=vkFU2DwvWOcAX8nZyzX&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMjI5MjI0Mjk1NDY3NjYxNQ%3D%3D.2-ccb7-5&oh=00_AfD8Hg6kmkA4O1FfNvWtHy9x_HYrMtvnDFeDaKpv52GcLA&oe=63836B60&_nc_sid=6136e7
https://www.instagram.com/p/CiNzLCqMBuh/,"Photo by @joshirwandi | Meet Nusantara, the new capital city of Indonesia. 
 
This is an aerial view of the designated site, photographed in October 2021, on the island of Borneo. About 256,000 hectares (945 square miles) of a commercial forest will be developed, including 6,000 hectares reserved for a central government district. The new capital is projected to open in 2024, with the presidential palace among its first buildings. Construction is expected to continue up to 2045—which would coincide with Indonesia’s 100th anniversary of independence. 
 
On the island of Java, the crowded current capital, in Jakarta, frequently battles flooding and rising seas. The city was built on a delta, with 40 percent below sea level. With Nusantara, Indonesia could start with a clean slate. Yet questions about how the megaproject will affect vegetation, wildlife, riparian areas, and the Native Paser Balik people remain to be answered.
 
Read the full story at the link in bio. To follow this evolving story, follow @joshirwandi. #nusantara #capitalcities #forest #urbanplanning #indonesia",466,85991,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/301405336_889508882435963_2130189840176300176_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=UNriLFBSLtQAX_UAdOY&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMjIxNjc5MjM3NDkwOTg1Nw%3D%3D.2-ccb7-5&oh=00_AfA3VUj4yKfKFwu8ncA6QcOu57v6OIGCBz-7aHIcYLPgVA&oe=6382A5E7&_nc_sid=6136e7
https://www.instagram.com/p/CiNh_3WMtjc/,"Photo by @timlaman | Have you ever wondered why orangutans are such great tree climbers? Their feet have long and opposable big toes. This large adult flanged male Tapanuli orangutan was photographed in the rainforest of Sumatra, Indonesia, before this new species of orangutan was discovered in 2017. Visit @timlaman to see more orangutan images. #orangutan #tapanuliorangutan #tapanuli #sumatra #indonesia #endangered #endangeredspecies",448,103809,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/305839569_149796521021308_8365309348502731899_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=ManBPUfBKQUAX8-llNc&tn=FTIZFFk4ShNyy7QU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMjE0MTI1NzUyMzQ1MjEyNA%3D%3D.2-ccb7-5&oh=00_AfDmMSicRRfQDCtLQbXtRb6ZjalroJTUVoweTIU6r1Z1iA&oe=6381F829&_nc_sid=6136e7
https://www.instagram.com/p/CiNQ1HfM5YK/,"Photo by Orsolya Haarberg @fjellheimengalleri | A small, moss-covered island balances the mighty view of the Goðafoss waterfall in the Skjálfandi River in Iceland. Goðafoss is a well-known fall where you can experience beautiful columnar basalt exposed in the riverbed.

Please follow @fjellheimengalleri for more images, primarily from the Nordic countries. #iceland #Godafoss #waterfall #landscapephotography",673,155488,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/305259840_491001722448011_5919112732320507725_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=lAWp-I02R2AAX_Ra8Aw&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMjA2NTc1MjE0OTQzMTgxOA%3D%3D.2-ccb7-5&oh=00_AfD161Jsp0m0818zklkczC1gdJu61MdTrPAUJsUN8FY5Uw&oe=6382C054&_nc_sid=6136e7
https://www.instagram.com/p/CiLHgD9MHux/,"Read the full story at the link in bio. 

These kaleidoscopic swims help us better understand and protect our seas. Here’s why—and where—to try it.

Photo by David Gruber",415,112192,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/305196397_151662707491819_3345801799843862516_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=0V_jriTlTIgAX-tF6Qh&tn=FTIZFFk4ShNyy7QU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMTQ2MTc3Mjg3NjU0NDk0NQ%3D%3D.2-ccb7-5&oh=00_AfD-mfKd1KkosRqKThJ7HmkIZhTpAXdMow6IFr-EZQPuIQ&oe=63826D40&_nc_sid=6136e7
https://www.instagram.com/p/CiKsCkMs_vH/,"Photo by Muhammed Muheisen @mmuheisen | Ramzi plays with his six-month-old daughter, Ghazzal, in front of Al Khazneh (the Treasury), one of many facades carved into the ancient city of Petra in Jordan. For more photos and videos from different parts of the world, follow me @mmuheisen and @mmuheisenpublic. #MuhammedMuheisen #Petra #الاردن",568,125356,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/305498235_610803590428946_1529611498436491068_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=VQ2mZZ9AqE4AX9_CcfB&tn=FTIZFFk4ShNyy7QU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMTM0MDk5ODY1NjQ1NzY3MQ%3D%3D.2-ccb7-5&oh=00_AfD9k5WPiONFKV63_TqCqmnPp6zQT_aGgiK2Mvrw6l4rHg&oe=6382A665&_nc_sid=6136e7
https://www.instagram.com/p/CiIYaLePTF8/,"Photo by Cristina Mittermeier @mitty | It’s hard to convey in words the kind of power Antarctica’s wild icescapes have over the human spirit. Drifting through the maze of glass palaces and towering icebergs is like stepping into a painting or a dream. The cold glow of the polar south’s light casts hazy shadows and paints the skies of dusk in swaths of crimson and indigo. Not only is it beautiful to behold, but it is also a critical sanctuary for an astounding array of life. Pods of Antarctic minke whales and seals roam the inky depths of the ocean. Penguins stream beyond the reach of the sun’s rays to chase clouds of krill, and high above, the mighty wingspan of the albatross commands the winds. But even amid what appears to be a flourishing ecosystem, the effects of climate change, overfishing, and pollution can be found eating away at its heart. If we are to succeed in reviving our seas, we must protect Antarctica—the icy heartbeat of our planet.",725,146645,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/305100949_859979578307703_5814412468891159141_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=3Sm3p246pZIAX8PrjW6&tn=FTIZFFk4ShNyy7QU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMDY5MTcxMDQ5MDkxNTE5Ng%3D%3D.2-ccb7-5&oh=00_AfABlic5Jl0lzPW57iWWDZjQgznbgtWBxwSGKCzMrcfw9w&oe=63829DCB&_nc_sid=6136e7
