postUrl,description,commentCount,likeCount,type,imgUrl
https://www.instagram.com/p/CjixZRZAofC/,"Read the full story at the link in bio. 

It's not all in your head. But a promising new approach to treatment may offer relief to many sufferers of chronic pain.

Photograph by Robert Clark, Nat Geo Image Collection",1207,161417,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310593217_1461271964385913_2331538979124274656_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=IzmVTvl_rVQAX_NZfLX&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NjEzNDM0NzE5Mjg5NTQyNg%3D%3D.2-ccb7-5&oh=00_AfAmlR-UbTA8A8qz77dHS1TzjfhNloWWM8sdif1jgD5Uiw&oe=6388FCE7&_nc_sid=6136e7
https://www.instagram.com/p/CjiPEI7Jrwl/,"Photo by @amivitale | Orphaned elephant calves tussle and play at Reteti Elephant Sanctuary (@r.e.s.c.u.e). Researchers have found that the close bonds these orphans forge with one another help defray the stress of being separated from their mothers and herds. Young orphaned elephants living with peers or other family members, such as aunts, cousins, or siblings, had stress hormone levels comparable to young elephants living with their mothers. To learn more, read the article “For orphaned elephants, friends may be key to stress relief,” and follow @amivitale. #elephants #conservation #kenya #africa #babyanimals",958,186550,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310980177_114450724769290_1544051090254016613_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=jOde_Gup2VMAX-GQUot&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NTk4MzM2MTQxMTYyODA2OQ%3D%3D.2-ccb7-5&oh=00_AfBEloHKmlmrGry5fYvXExSVGwcmuGsvCOdFQT65xEKZlQ&oe=6388C757&_nc_sid=6136e7
https://www.instagram.com/p/CjgdxDlL5IB/,"Photo by @estherhorvath | Biologist Nicole Ottawa and photographer Oliver Meckes, along with ranger Charly Ebel (in green), collect moss, slime mold, and other organisms from dead wood in the “core zone” of Germany’s Black Forest National Park. The samples are then photographed using a scanning electron microscope in Ottawa and Meckes’s lab, part of their Eye of Science project. Please follow @estherhorvath for more stories. This photo was taken on assignment for National Geographic’s September issue: “Meet the marvelous creatures that bring soil to life.”",528,80823,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/311278917_2358353867647318_6772114257851391516_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=yo53QqD8pkMAX8IO0hO&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NTQ4NTA3MDc0ODU4NjQ5Nw%3D%3D.2-ccb7-5&oh=00_AfACP38_LnxOFES7F-A1QmLqtdn6Z04ndCHJ5DaZHFV6Hw&oe=6389C20E&_nc_sid=6136e7
https://www.instagram.com/p/Cjd4-RTrex1/,"Photo by Charlie Hamilton James @chamiltonjames | The sun rises over the London skyline, as seen from a rooftop in the Mayfair district. While London may have fewer skyscrapers than other global cities, its skyline is iconic. This view (at right) shows the London Eye, a tourist attraction by the River Thames, and the Shard, a contemporary, 72-story building.",854,171594,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/311021696_225877043097030_4064335635555376980_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=lkihEuUY94sAX-JPDkF&tn=klgsL-DMRKRhbDJ1&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NDc2MDMwMTE2NjEyODI0NQ%3D%3D.2-ccb7-5&oh=00_AfAcgWL9-UC7B2xK7Hm_nsfRLGG1GLl5WINYmLKomYxbuA&oe=63893566&_nc_sid=6136e7
https://www.instagram.com/p/CjdWpHMrMAb/,"Photo by @gabrielegalimbertiphoto | This is Naya, 3, in Cahuita, Costa Rica. Wherever I travel in the world, I take portraits of children with their favorite playthings for my ongoing Toy Stories project. In visiting over 60 countries, I've recorded the genuine joy that unites kids despite their diverse backgrounds. Whether the child owns a veritable fleet of miniature cars or a single stuffed monkey, the pride they have is moving, funny, and thought-provoking. Follow me @gabrielegalimbertiphoto for more photos and stories. #toys #child #kid #toy #toystories #play",736,90135,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310807420_1055251835152540_504118907383058352_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=rjK0AdoMtysAX-6JBNg&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NDYwOTMxMzYyMDgwMzYxMQ%3D%3D.2-ccb7-5&oh=00_AfDi5XwQI3FT29_vJAAk54ATlDyxmHOzNpPUkITevujbLQ&oe=63897DFB&_nc_sid=6136e7
https://www.instagram.com/p/CjdFeqiMQ-_/,"Photo by @beverlyjoubert | So much curiosity and wide-eyed wonder in that feline face. And yet the wilderness that stands to be explored and ruled over by these top predators shrinks with every passing year. Africa’s lions have been eradicated from 90% of their historic range due to poaching, habitat loss, and conflict with humans. In the pockets of sub-Saharan Africa where they still maintain strongholds, their future is increasingly uncertain. Protecting and expanding space for lions to roam safely has been at the heart of my conservation work for decades. It’s simply impossible to imagine an Africa without them. 
#lions #bigcatconservation #wildlife #bigcatsofinstagram",814,148462,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310923045_491393446227755_41954657672181842_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=HP5QKTW6pOkAX-_Ag0s&tn=klgsL-DMRKRhbDJ1&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NDUzMzgyODg1NzgyNzI2Mw%3D%3D.2-ccb7-5&oh=00_AfBZcY5mBGHcfUnVoGghfEXDkMGaW7tuh45YNJP79Ep2LQ&oe=6387DFB2&_nc_sid=6136e7
https://www.instagram.com/p/CjbULYJPuRf/,"Photo by Robbie Shone @shonephoto | In a place known as Secret Chamber within the Cave of the Winds, in Gunung Mulu National Park on Malaysian Borneo, scientists Stacy Carolin and Stein-Erik Lauritzen install a drip logger. The device will remain here for several years, collecting and recording every drip that falls from the stalactite above, which in turn is related to how the stalagmite grows below. It's part of a project to reconstruct the ancient tropical climate.",638,61223,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310817269_634972441619377_4965475106529491766_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=PPFXP0nE33cAX8usad2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NDAzNTUyNDE4NjEzNzY5NQ%3D%3D.2-ccb7-5&oh=00_AfAxpfclTY9t-rlnWDvgNY4geN8EFFnsvFaRCfkEvsibxg&oe=6388E12C&_nc_sid=6136e7
https://www.instagram.com/p/CjbDAnzrY0S/,"Read the full story at the link in bio.

Centuries after a noblewoman lived and died in Peru, scientists have reconstructed her face in stunning 3-D.

Photograph by Oscar Nilsson",2007,333236,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310809651_117523647774497_4007277434634132015_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=dZobLg3_4Y8AX9IdzF2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0Mzk2MDAxODI5OTIyNzQxMA%3D%3D.2-ccb7-5&oh=00_AfCGusObXRCaJKZ3C781uqKTVQie13qXADYSQslZ_Oleqg&oe=6388A034&_nc_sid=6136e7
https://www.instagram.com/p/Cjax2K7sfa8/,"Photo by Orsolya Haarberg @fjellheimengalleri | A high-altitude view of northern Sweden’s Sarek National Park shows mountain hills and valleys covered with birches. These trees are scraggly, crooked, and extremely hardy. In September, when the first frosts arrive, the forest seems to be on fire with bright colors from the tree leaves. But overnight a storm can blow them away, leaving the woods naked and gray. Please follow @fjellheimengalleri for more images, primarily from the Nordic countries. #sarek #rapadelta #nammatj #landscapephotography #autumn #sweden #birchforest",817,174483,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310643854_1060403311308306_2697810430731593925_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=kdL-vxm-QFEAX-4OkNi&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0Mzg4NDUzMzMwOTc2NTMwOA%3D%3D.2-ccb7-5&oh=00_AfDYZwJVbhcjQNct8jnBvWPELVpl4dgCuTbxmbyw1c3HQg&oe=6389587E&_nc_sid=6136e7
https://www.instagram.com/p/CjagrnntXSQ/,"Photo by @nataliekeyssar | Danny Verdugo and Nayeli Uguna pose for a portrait in Flushing Meadows Park, in Queens. The image was taken at a photo booth on Roosevelt Avenue, the main thoroughfare in Queens, a borough of New York City and  one of the world's most diverse and vibrant communities where over 300 languages are spoken.",1168,144120,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310735027_1064379777597602_2701519191085683279_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=_RYJJ9k-4wUAX8c9RuG&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0MzgwOTA0MTQwODAyOTg0MA%3D%3D.2-ccb7-5&oh=00_AfDqM2JUr2au9qC2i_YEs42E15alnyl6QsSs_54YeKTtag&oe=6389AA98&_nc_sid=6136e7
https://www.instagram.com/p/CjYvYr8v4q8/,"Photo by Prasenjeet Yadav @prasen.yadav | A snow leopard locks eyes with a camera trap while making a scrape mark, a communication tool among the cats. Snow leopards scrape their back legs in loose soil, leaving a small depression with a mound of soil adjacent. Along with field researchers of @snowleopardtrust, I scouted the Himalaya mountains looking for  locations to set up camera traps. These scrapes as well as urine spray marks were good signs of how frequently the snow leopards visit a particular location. On average, snow leopards visit this ridge once a month. Follow me @prasen.yadav for more photos from India.",1733,447306,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310432488_604143268167806_7709198506563618840_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=9gDpXpRfYEcAX9qIfrn&tn=klgsL-DMRKRhbDJ1&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0MzMxMDc2MTEzMDE2Njk3Mg%3D%3D.2-ccb7-5&oh=00_AfArhCV8hEZbPNW3Req7GlbuCVxmyX37CngaRH5fN3j4mA&oe=63887035&_nc_sid=6136e7
https://www.instagram.com/p/CjX74wJsgas/,"Photo by @rubensalgadoescudero | Butcher Mugerwa Lawrence, 50, works in his small shop until 1 a.m. in Kalagala, Uganda, where just 38% of the population has access to grid electricity. Solar power allows him to work longer hours and during the evening, when the temperature is more comfortable and he can see more clients. This image is part of my Solar Portraits project, which focuses on electricity access and the impact of solar power in communities around the world. Follow me on @rubensalgadoescudero to see the world through my lens. #solar #Uganda #solarportraits #solarpanels #solarpower #butcher",489,68826,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310529541_840296536980796_576831419479073130_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=wiKo1Y1URhcAX9bkwIs&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0MzA4NDI2NjI0NzAzMDQ0NA%3D%3D.2-ccb7-5&oh=00_AfAoNxVrn6mEe5M_hjxDbG9GSnTUHck92RJGZL6fBGl0CA&oe=63886F7D&_nc_sid=6136e7
https://www.instagram.com/p/CjWKlqlLswO/,"Photo by Keith Ladzinski @ladzinski | A giant sequoia, roughly 300 feet (90m) tall, towers over the surrounding white fir trees in California's Sequoia National Park. These giants are endemic to a small part of the Sierra Nevada, where they drink upwards of 500 gallons per day and can live well over 3,000 years. As resilient as they are, each year they're increasingly threatened by wildfires. I photographed this beautiful tree under cloudy midnight skies filled with much needed rain. To see more photographs, please visit @ladzinski.",2692,667449,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310507859_213735734340686_2473593842360512205_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=Ko4HLIe7LswAX8LkXLo&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0MjU4NTk3NTMzOTkyODU5MA%3D%3D.2-ccb7-5&oh=00_AfAwV-8oOc_ZBIlcKJxHElAKaWyGo9114-c7IRXLXuNUtQ&oe=63884874&_nc_sid=6136e7
https://www.instagram.com/p/CjVoQklMhM9/,"Photo by @joelsartore | This Carolina wren looked even rougher around the edges when it was first brought to Wild Bird Rehabilitation Inc. in St. Louis, Missouri. The reason for its disheveled appearance? It was caught in fly paper, a common death trap for songbirds, along with the sticky traps used for mice and insects. Please consider avoiding these devices in areas where songbirds are present. To see more species featured in the Photo Ark follow me, @joelsartore. #bird #wren #carolina #animal #wildlife #rehab #wildliferehab #photography #animalphotography #wildlifephotography #studioportrait #saveourwildlife #PhotoArk",617,81924,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310432062_1910741519129228_2432723378500053827_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=108&_nc_ohc=m2E3Ulbl_0EAX86zqQW&tn=klgsL-DMRKRhbDJ1&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0MjQzNDk5MjIwNzMwMzQ4NQ%3D%3D.2-ccb7-5&oh=00_AfB9DIFq3hguIdcRXdxK3PYIC2ng2GFo_66ghfPKm3VZmw&oe=63885CFD&_nc_sid=6136e7
https://www.instagram.com/p/CjTUtENj_vo/,"Read the full story at the link in bio. 

Rats show kindness, orcas mourn their dead, and monkeys protest injustice. Scientists are learning that other species also have complex emotions. #WorldAnimalDay

Photo by Vincent Lagrange",3891,456997,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310395407_815334919650340_5427023948655912905_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=kRZvigH51swAX-TWf9W&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0MTc4NjAzOTQzMjI0ODI5Ng%3D%3D.2-ccb7-5&oh=00_AfB40L_ywo7qQe_wHPoh7l0dQfMNlS5K3Vmx2LPxz_ganw&oe=6388B3AA&_nc_sid=6136e7
https://www.instagram.com/p/CjTDdnjM0aH/,"Photo by @amivitale | Happy World Animal Day! Head rhino keeper Zacharia Mutai relaxes with Najin, one of the last two northern white rhinos on the planet. Zacharia, with Najin's other keepers, has had a front-row seat as the Biorescue Project works at @olpejeta conservancy in northern Kenya to restore this iconic species. 

Despite tremendous pressures on rhinos around the world, we have reason to celebrate. In September, the Biorescue Project announced the creation of five northern white rhino embryos, bringing the total to 22. This nourishes hope to produce offspring and give this keystone species a new future. Follow @amivitale @biorescue_project and @olpejeta, to learn more including how to help. 

@leibnizizw @OlPejeta conservancy @safariparkdvurkralove @kenyawildlifeservice @WRTIKenya @MinistryOfTourismAndWildlifeKE #rhinos #worldrhinoday #conservation #kenya #extinction",2088,300433,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310812092_166174289401343_583900770773031586_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=Ob8Md5qPgREAX9vFxop&tn=klgsL-DMRKRhbDJ1&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0MTcxMDIxMTA3MzkxODU5OQ%3D%3D.2-ccb7-5&oh=00_AfDj0vfYpNYTiuC6aopbGH7m777Jm9M4X14_yB4SLCczwA&oe=63891587&_nc_sid=6136e7
https://www.instagram.com/p/CjSyS1Qsrt6/,"Photo by @stevewinterphoto | Happy World Animal Day! Jaguars have rebounded in the Brazilian Pantanal, where 95% of the land is privately owned. In the past, many ranchers would kill the cats when they ate their cattle, but jaguars may be worth far more alive than dead. In a paper published by the journal Global Ecology and Conservation, @pantheracats biologist Fernando Tortato found that a cow in the Pantanal is worth $2,000 in its lifetime, but a jaguar in this area brings in $108,000 each year in ecotourism income.

The Pantanal is a shining example of big-cat and other wildlife tourism as one of the most profitable land-use types on Earth. This is all the more important in world so fixated on beef production and agriculture that clear forests and release carbon into the atmosphere. Local people need to benefit from living with predators, not killing them and selling their parts. A sustainable future includes people living with wildlife and an intact healthy ecosystem. Think of all the people in an area that work in ecotourism—running the lodges, driving the boats, guiding the tourists—and the families their income supports. If you save the top predator in any ecosystem, you save everything under it.

Check out National Geographic’s campaign for nature at the link in bio, which advocates for the protection of 30% of Earth’s terrestrial land surface by 2030, and follow me @stevewinterphoto for more shots of big cats. #jaguar #jaguars #coexistence #wildlifephotography #beauty #pantanal #brazil #wilderness #wild #conservation #jungle #forest",1875,476924,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310563739_390289106652453_2470906459094250710_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=A_mEv-hhkY0AX_GeTvO&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0MTYzNDcwMzA5MDk1NzE3OA%3D%3D.2-ccb7-5&oh=00_AfBaU3oF3awigXVVFJ5EA6nn42GSP0EWBEbNiotH2EoXPQ&oe=6388CB6D&_nc_sid=6136e7
https://www.instagram.com/p/CjQeqw0gxrO/,"Photo by Charlie Hamilton James @chamiltonjames | A spotted hyena shows off her extraordinary dentition on the plains of Kenya’s Masai Mara. Hyenas have an extremely powerful bite force, allowing them to crunch through thick bones to get to the marrow within—why their poop is often white. Despite their reputation as scavengers, they are also efficient hunters, working alone to run down prey or together as a pack. The big cats that hyenas share the plains with—the lions, leopards, and cheetahs—rely on ambush and short bursts of speed. Hyenas use stamina to bring down prey, chasing animals down until they tire.",3460,690196,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310280850_5436718019779535_3533118752038221325_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=ec3X1mxFjyUAX_euh0O&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0MDk4NTQzNjcwNjkwNDc4Mg%3D%3D.2-ccb7-5&oh=00_AfDGYrI8ghcmJJFz1j3IXvsJFn2lwT4BmyAqOiYSFCj7HA&oe=63894C82&_nc_sid=6136e7
https://www.instagram.com/p/CjQNgAKMtH6/,"Read the full story at the link in bio.

Some 400,000 specimens from German citizens, collected over four decades and stored in an old military bunker, trace the rise—and sometimes the fall—of chemical pollutants in an industrial country.

Photo by @estherhorvath",1002,99711,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310573095_1158134498160715_2778548156251617515_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=vta2sYRfwqoAX9VWU9g&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0MDkwOTkzMDQ3MTkzNjUwNg%3D%3D.2-ccb7-5&oh=00_AfCK1otqvIGJWoZfAk_P9VMuinPCFd0erAFi7u3TSihMTw&oe=6389A223&_nc_sid=6136e7
https://www.instagram.com/p/CjL3aATLQjW/,"Photo by @nataliekeyssar | Adeline Victor poses for a portrait at a photo booth on Queens Plaza. It was for a National Geographic story on the New York City borough of Queens, one of the most diverse and vibrant communities in the world where over 300 languages are spoken.",790,85659,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/310088099_179770211295656_695088873736102108_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=108&_nc_ohc=ieSxh0kBPxAAX9UO9wc&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkzOTY4Njg2MTM3NTYwNDk1MA%3D%3D.2-ccb7-5&oh=00_AfDh930gBVv3Ez-SGoY3O_Raa3CPNOrAXgZW63iadpusYw&oe=63893FF8&_nc_sid=6136e7
https://www.instagram.com/p/CjLD6Xvg_Zf/,"Photo by @gabrielegalimbertiphoto | This young pirate is Mikel, 3, in Bergen, Norway, photographed for my Toy Stories project. Wherever I travel in the world, I take portraits of children with their favorite toys. I've visited over 60 countries, where I've recorded the genuine joy that unites kids despite their diverse backgrounds. Whether the child owns a veritable fleet of miniature cars or a single stuffed monkey, the pride they have is moving, funny, and thought-provoking. Follow me @gabrielegalimbertiphoto for more photos and stories. #toys #child #kid #toy #toystories #play",493,62311,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/309440698_128606196606965_8456692834161411545_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=49t6jsgYD6AAX_P_nP2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkzOTQ2MDM4NzE1MTgwMzk5OQ%3D%3D.2-ccb7-5&oh=00_AfB-gO1Fm-JekOfd9efBEc8c6K1ECL2GMx-wuxXizG-KTA&oe=6388EE6E&_nc_sid=6136e7
https://www.instagram.com/p/CjIurY7MhXL/,"Read the full story at the link in bio.

Navy records indicated that U-111 sank off Virginia in 1,600 feet of water, far beyond the limit of any human diver. But years of research led one shipwreck diver to a different conclusion—and a historic discovery.

Photograph by Benjamin Lowy, National Geographic",1311,244818,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/309494830_455533749971115_4922855241091532207_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=hM4mCWNk3fQAX9dUafT&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkzODgwNDA0ODY5OTIwMDk3MQ%3D%3D.2-ccb7-5&oh=00_AfDKwvSPrzJ0hkT4DtfiAqMKLCPzLu6Hbx6vYJ_8Jn_gLg&oe=6389B558&_nc_sid=6136e7
https://www.instagram.com/p/CjIfHfhM-8D/,"Photo by @jasperdoest | A yellow-billed kite soars over Katwe Market in Kampala, Uganda. It's the largest wholesaler of nsenene, a katydid species considered a national delicacy. Vendors from all over the country arrive around sunrise to be the first to sell freshly harvested katydids, which are still alive and stored in large bags. Occasionally katydids escape from the bag, but then they face another challenge: these birds of prey, which also have their eyes on a fresh katydid snack. Follow photographer @jasperdoest as he explores the relationship between humankind and nature. #nsenene #uganda #grasshoppers #market",893,114347,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/309686907_647138810180621_1894636032312007650_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=F56PSInLWhIAX8X6Iis&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkzODczNTYxMTE4MDQ3ODIxMQ%3D%3D.2-ccb7-5&oh=00_AfB4F7i2eIcsDlF8eeBOQ14lsIuy23J5N69OrNx_T8lIMg&oe=6387F161&_nc_sid=6136e7
https://www.instagram.com/p/CjGLfwQJLv_/,"Photo by @moisessaman | Children play at the edge of Sanaa’s Old City. Its distinctive architecture, featuring multistory, mud-brick buildings decorated with ornate geometric patterns, won it recognition as a World Heritage site in 1986. Read the full story at the link in bio and follow @moisessaman for more.",505,67281,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/309270988_405241721762508_5439898241021218000_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=LylcWynXWHQAX-vK7PX&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkzODA4NjM2NzUzMTY3ODcxOQ%3D%3D.2-ccb7-5&oh=00_AfAnjPHI3lpQ6Lo5r46eZhQSa7Rsfwa7PQXHPL1azqxETQ&oe=63880AA1&_nc_sid=6136e7
https://www.instagram.com/p/CjF6UuZsWFc/,"Photo by David Chancellor @chancellordavid | A city can be utterly jarring, the cacophony of sounds that weave their way into your soul crushingly painful. The world spins around you, holding back any calmness that you might have. Out here, along Botswana's Chobe River, I have the space and quiet to assess why I do what I do. What does the world outside know or understand about issues that don’t affect them on a daily basis? We are so connected now that each and every one of us can have a profound influence on the planet. Sometimes it's as if I'm standing within my world as those around me spin—until they stop and pay attention rather than accelerating past it. To see more, follow me @chancellordavid.",926,193180,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/309229052_113064108230945_1009356912369718914_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=fiGkeUPxDDoAX_wxlqY&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkzODAxMDg0MjgzOTQ3NDUyNA%3D%3D.2-ccb7-5&oh=00_AfDQ1rLtZPKuWN9VFiwPnZ7jKXr2q2ASfY-GyEnpbjdIvg&oe=6389CC9B&_nc_sid=6136e7
https://www.instagram.com/p/CjDw_fNvPdA/,"We are deeply saddened by the passing of Hilaree Nelson, one of the most prolific ski mountaineers in the world, a National Geographic Explorer and recipient of the 2018 National Geographic Adventurer of the Year award. 

Read more about her legacy at the link in bio. 

Photograph by Dutch Simpson, The North Face @natgeotravel @natgeoadventure",1201,110313,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/309076818_1150624539207524_7207271964499527262_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=108&_nc_ohc=-co_je36k1IAX-Iqvvl&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkzNzQwNjg1MTA1MTc0NzEzNg%3D%3D.2-ccb7-5&oh=00_AfCG76Wz5TTVGO5Fa-itmPuzt_QF1t63azSRoZQOnGSPFg&oe=63893F30&_nc_sid=6136e7
https://www.instagram.com/p/CjDmscOswZ2/,"Photo by @javier_aznar_photography | A red-eyed dwarf iguana (Enyalioides oshaughnessyi) rests on a tree at night in  Ecuador's protected Chocó rainforest. The vulnerable species is endemic to this lowland rainforest and the adjacent Andean foothills. Nonprofit organizations like @fcat_ecuador are vital to the restoration and protection of these last remains of primeval forest in Ecuador, where thousands of species are threatened by habitat loss. Follow @javier_aznar_photography  and @fcat_ecuador to learn and how to help. #insitu #iguana #vulnerable #ecuador #reptiles",1140,252735,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/309289038_129034569895838_6858047595911944739_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=szV5UHQhvjcAX_dnzjt&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkzNzM2MTU2MTcxMTQ3ODM5MA%3D%3D.2-ccb7-5&oh=00_AfAj8B5Mlo3WHaHmxEB6fJh2g70eOEQ3MRiH_SENfDCOCg&oe=63897EBF&_nc_sid=6136e7
https://www.instagram.com/p/CjBx9m9Irxm/,"Read the full story at the link in bio. 

Scientists have discovered eight key proteins—also found in people—that help keep grizzly bears diabetes free.

Photograph by Robert Hubner, Washington State University",3040,329529,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/309511445_483837203639312_4366030797921535346_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=108&_nc_ohc=ehLmNt3HOKwAX-tbRkY&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkzNjg0ODE3MDAxNzI3NDk4Mg%3D%3D.2-ccb7-5&oh=00_AfDkTw0BbUbQwKSJjlQ1dMPnrPFRhsKt-FjgAsKSU0GjDw&oe=638883B1&_nc_sid=6136e7
