Caption,Likes,URL
"Photo by @mattiasklumofficial | The experience of silently moving through the ancient rainforest of the Danum Valley in Malaysian Borneo is amazing. It's a world brimming with species that have unique adaptations. I've spent so much time in this ecosystem it has a special place in my heart. Every day you can see something new. If you're patient and careful, you might be rewarded by finding creatures like this whip snake on a branch near your face! Follow me at @mattiasklumofficial for more stories and images of incredible and endangered creatures. #borneo #danumvalley #whipsnake #protectbiodiversity #savetherainforest",96518,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/313481284_835272017663909_7106068026755221314_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=kJ_mgCVlbj4AX9N5Cqq&tn=ENLIY31XeBTMqW_2&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBjetAxumSzHLeK41dTC_5UswE0f0gcqQU0JngArWUuDA&oe=637B08DF&_nc_sid=86f79a
"Read the full story at the link in bio. 

Discover how these forward-thinking communities, from Laos to Greece, are offering more opportunities for meaningful travel. #BestOfTheWorld

Photograph by Andrew Holbrooke, Corbis/Getty Images",42815,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/313734137_197743162810831_3078527752581503350_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=bM4nkNJgqTAAX9qjERV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC5gYeo33rRV5foA77ETP-szK1fGQxgbMaUM21yFIKIvw&oe=637A1ACC&_nc_sid=86f79a
"Photos by Danielle Villasana @davillasana | Originating in Mexico and celebrated on November 1, Día de los Muertos, or Day of the Dead, is a revered holiday throughout Latin America and beyond. In Lima’s Nueva Esperanza cemetery—one of the world’s largest—thousands of families gather to celebrate the memories of their loved ones with dancing, music, singing, and around-the-clock revelry. People will clean and re-paint graves, bring bouquets of fresh flowers, light candles, and enjoy the day with the spiritual presence of those who have passed on. Follow @davillasana for more stories about humanity and culture throughout Latin America.",72886,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/313322730_1122235298403462_2085118134725361954_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=c6LN_erRcTIAX86U-Mq&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBS81VpjLVIdfl2Yb724aXTXGC5exNpWvkROCmp9dX_6A&oe=637983D7&_nc_sid=86f79a
"National Geographic Explorer and Photographer Kiliii Yuyan and chef Melissa King venture to the Cascades to seek inspiration, elevate their craft, and discover the resiliency of life in this glacial environment. // The #MazdaCX50 is purpose-built to connect you with nature. After all, it’s on unpaved dirt and gravel paths where our sense of wonder comes alive. The first-ever Mazda CX-50. We’re more human in nature.",38006,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/313268773_520336439948873_7034456247746362859_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=KJxzYCACHPwAX_5rLIy&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDIxQRDwfI4Ag-htpAbgher3DYE2N4qY9bPrtUQOSWL8A&oe=6376860F&_nc_sid=86f79a
Happy H-OWL-oween from the owls of @joelsartore’s Photo Ark!,696026,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/313500199_1699399817127952_1174729188679793831_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=3Bsj7ihfhPcAX9Bj9K2&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDhQq3vnN_4hgazFmak5m6LJjom98mBbSdimOYzhsli8Q&oe=63770FA8&_nc_sid=86f79a
"Photo by @estherhorvath | My portrait series on women in Arctic science focuses on climate researchers and explorers who work in one of the world’s most challenging environments: Ny-Ålesund, in Norway's Svalbard archipelago—the northernmost community in the world that's home to a diverse group of scientists. I capture my subjects in the magical atmosphere of a place connected to their work—and in this case, their dreams. 

Katie Sipes, a postdoctoral researcher, dressed as her favorite movie character, Frozen's Elsa. She took this costume with her on a permafrost expedition because she had dreamed of somehow finding an occasion to wear it in the far reaches of Norway, which inspired the film's fictional kingdom. With this portrait, she now had the chance. Sipes identifies with the character's call to forge her own path, and the idea, she says, that “strong females don’t need a prince.”

Her mission is to study Arctic ecosystems and the organisms that rely on them, she says, ""allowing humans to better understand the magnitude and incredible diversity that lives on our own planet."" And knowing this extreme environment better might prime us to better understand other planets, she adds. She's drawn by a sense of urgency: ""This endangered ecosystem is on the cusp of being lost forever. The purity of the Arctic amplifies the desire to preserve and study all of its hidden secrets that might change our world.” Follow me @estherhorvath for more polar science stories.",69478,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/313293106_1050335848971878_2272045214374907483_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=nfnCCBuR74kAX9IvE2k&tn=ENLIY31XeBTMqW_2&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDc5igEMjT840i5CrPyOstqfSmpKGWq80Jbh3B9JtFmIQ&oe=637B0576&_nc_sid=86f79a
"Video by @joelsartore | The largest of the 10,000 known millipede species, the giant African millipede reaches anywhere from 4 to 12 inches in length (10-30 cm). Millipedes are detrivores, which means that they feed on dead and decaying organic matter within their habitat. Once food is digested, these critters leave their nutrient-rich droppings all along the forest floor, creating new soil that helps plant life and other species that rely on the rainforest to thrive. Video taken @lincolnchildrenszoo. To see more species featured in the Photo Ark follow me, @joelsartore. #millipede #giant #insectphotography #insect #animals #animal #legs #gardener #PhotoArk",546559,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/313101022_826370675455312_5747632250218499195_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=SWqO7fK9UP4AX_ozeZw&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBCY7h20oNOrLhpoffD9FfsQnKhAbD-2rbUmZSuOWbuZA&oe=6376E4D6&_nc_sid=86f79a
"Read the full story at the link in bio. 

See our photographers' best images of the flowers, which abound at events as diverse as Diwali and the Day of the Dead.

Photograph By Nadia Shira Cohen, Nat Geo Image Collection",100842,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/313219918_483577723737365_9031921489919774595_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=c7QKZ7BJAHcAX_PRJoj&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBaJmhLptPxh_J9FJaeBsV3LduscHiSAsnp5ubIV-P2fQ&oe=637AEA44&_nc_sid=86f79a
"Photo by @beverlyjoubert | Iconic predators like lions need space to roam. And space is running out. What remains of suitable lion habitat is under threat from human encroachment, climate change, and degradation. Without wilderness, lion numbers—and the numbers of so many other species—will continue to diminish. A new assessment by the World Wildlife Fund warns that across the globe, populations of vertebrates (mammals, birds, amphibians, reptiles and fish) have declined by 69% on average since 1970, with habitat destruction as a leading cause in all regions. To stem and reverse these losses, we need to focus our will and energy on preserving and protecting habitats—in short, we need to make room for wildlife. 
#lions #lionconservation #bigcatconservation #lioncubs",158287,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/313085459_1070053767013869_7311607879844208549_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Qf9TlI1KfJsAX_wFSa6&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCkbnnsrw7JwCsBWrk8TLga9J6rznF6aQsRz5OzWwnouw&oe=637A6C62&_nc_sid=86f79a
"Photos by @krisgraves | A Monorail train seen from EPCOT with a view of the Wonders of Xandar pavilion, home of Guardians of the Galaxy: Cosmic Rewind. Ready in time for the 50th Anniversary celebration of Walt Disney World, the under-glow lighting of the Monorail colorfully illuminates early mornings and dusky evenings. In the second photograph, a Monorail Operator (in cockpit) and the Transportation Engineering Services team run diagnostics before heading out on the Monorail line. This Monorail system is one of the busiest in the world, moving millions of riders annually on 14.7 miles (23 kilometers) of track.
I was given the opportunity to capture life from behind the scenes at Walt Disney World Resort. Stay tuned for more in the coming weeks and months about what makes Disney possible. The Walt Disney Company is majority owner of National Geographic Partners. @WaltDisneyWorld @DisneyParks @natgeointhefield #DisneyWorld50",86347,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/313281900_5871988639486842_3845696003453023021_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=ZudoEwDR3GkAX_eQ9--&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAX6jFjGr8hhLnsS9I6Qpu9KOxWUNV4EV8DbvC0knjmXg&oe=63796124&_nc_sid=86f79a
"Photo by @paoloverzone | Egyptologist Yasmin el Shazly spent years curating priceless antiquities, including this bust of Tutankhamun, at the Egyptian Museum in Cairo. “I used to be completely overwhelmed by these pieces,” she says. “I still feel their power.”",80529,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/313107958_679196696763596_846088043427604395_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=s8vzm9Mzl0MAX-ynoMe&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDXhA8a6u7dA5xwa6Wc3tizHbgscTj5VMShVC7EXrqDvg&oe=6379A712&_nc_sid=86f79a
"Photos by @anandavarma // Just after sunset, the tide begins to recede along the shore at Salt Creek Recreation Area, near Port Angeles, Washington. The landscape is stunning, but you can only experience the true magic of this place by exploring the rocky shoreline up close. As you approach the tide pools, you will first notice the larger animals, such as anemones, crabs, and mussels. But look closer, and you’ll see the hidden layers of beauty in this place. My favorite discoveries here were the pink-tipped tentacles of the aggregating anemone, the armored texture of gooseneck barnacles, and the eyeballs of baby prickleback fish getting ready to hatch out of their eggs. // The #MazdaCX50 is purpose-built to connect you with nature. After all, it’s on unpaved dirt and gravel paths where our sense of wonder comes alive. The first-ever Mazda CX-50. We’re more human in nature.",87500,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/313116896_671002734573430_8637561212217351424_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=-Si7nbm2rdkAX-Ti2ip&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBo7gNLnirGuyD5Iw3wQsXRAtG-9c2O-j9nIZkC-QcSZQ&oe=6379CEA2&_nc_sid=86f79a
"Photo by @moisessaman | Daily life is captured along the narrow alleyways of Sanaa’s Old City in Yemen. Its distinctive architectural character, featuring multistory, mud-brick buildings decorated with ornate geometric patterns, won it recognition as a World Heritage site in 1986.",50141,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312935353_845820193432024_11216360397785683_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Ixzd3sDrKCMAX848_5E&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAPUpYkETdQIsTBHehrxFQrdX2VF4l5FIm1CAFr2gRvKg&oe=63792D50&_nc_sid=86f79a
"Read the full story at the link in bio. 

Mysterious authors penned these holy texts some 2,000 years ago, but modern archaeology is shedding new light on who they were.

Photograph By Paolo Verzone/National Geographic Image Collection",166080,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312845980_789314985483738_1577174222240200575_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=GJd5Uw9KFEMAX9Ms8Oe&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAgK4lh6ChIJjRTTZwk49bpt90tMeUOY0wq-bPW_KL6jA&oe=63797911&_nc_sid=86f79a
"National Geographic Explorer Andrés Ruzo joins chef Melissa King in Hawaii to summit the world’s largest active volcano, source local ingredients, and create a dish inspired by the island. #TastingWild // The #MazdaCX50 is purpose-built to connect you with nature. After all, it’s on unpaved dirt and gravel paths where our sense of wonder comes alive. The first-ever Mazda CX-50. We’re more human in nature.",46643,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/313008471_650336939935222_2469456435642377267_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Km3jeEG699kAX8MuoDP&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD3Ag0ys9au2kWF4uYhHeWZfIw6utKvdZsXH9EzqQhU6g&oe=6376CBD7&_nc_sid=86f79a
"Photo by Keith Ladzinski @ladzinski | A Tuareg shepherd poses for a portrait at a local well in the heart of the Sahara, in Niger. The scarcity of water in the desert brings tribes and cultures together as they are drawn to areas where it can be found— ringing true the Tuareg proverb “Aman Imane,"" Water is Life. To see more from this assignment, please visit @ladzinski.",104714,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312836100_662832825405827_1555813536909416233_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=PZEnF5k1qRAAX8C1Lze&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAmYDb4J0V-f4WUb5FHdWbm8Rl0zzXUpuNZ2czuIEdZsQ&oe=6379BA5B&_nc_sid=86f79a
"Photos by @bertiegregory | Meet one of the most important animals on Earth: Antarctic krill. These tiny shrimplike crustaceans swarm in the millions and form the basis of the Antarctic food chain. Pretty much every predator in Antarctica eats krill: penguins, whales, albatrosses, fish, even leopard seals. A 2009 study estimated that Antarctica krill weigh between 300 and 500 million metric tons, making their biomass the largest of any multicellular wild-animal species on the planet. Filmed for “Epic Adventures With Bertie Gregory,” now streaming on @disneyplus. #EpicAdventures #EpicAdventuresWithBertieBregory",93300,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312340558_820370052606704_1573851328336631951_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qAMZRTbg0rkAX9NqdxA&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDcRjCxREIRDnNaIDdfh__bynkfkKi_QlXUyTrwUoBEFw&oe=637A1919&_nc_sid=86f79a
"Photos by Pete McBride @pedromcbride | I traveled along India's Ganges River from source to sea for National Geographic. An accompanying team studied its water quality and found alarming contaminants throughout, from the Himalayan peaks to the delta. We also discovered a remarkable resiliency in the river, but not enough to stand against all that is asked of it. To see more on water and rivers follow @pedromcbride. #water #nature #india #ganges #petemcbride",122567,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/313028803_177249744849131_305554840034651318_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=8t-TAKyl7x8AX-SKlfK&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAyQv-7Bk9F6UA_koDDp_bxEMIsukYZeap8igTEbDNP3g&oe=63792839&_nc_sid=86f79a
"Video by @carltonward | Horse Creek Ranch in central Florida’s Peace River Valley is a vital piece of an interconnected natural area known as the Florida Wildlife Corridor. The property was recently approved for protection with a conservation easement as part of a coordinated effort between the Florida Department of Environmental Protection and the Southwest Water Management District. The land is a tributary of the Peace River, which provides freshwater to Charlotte Harbor and the Gulf of Mexico.
 
Read more at the link in bio. Acknowledging the project's partners @nature_org @conserveflorida @fl.dep @freshfromflorida @refugeassociation @archboldstation @usfws. The @PathofthePanther project supported by @insidenatgeo helps inspire the Florida Wildlife Corridor conservation effort.",156235,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/313010643_2822733127871576_4913550969276814346_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=_t17t37DKvQAX8-oH_P&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCb3SmZASZ-3jl-D9o7U9-i9SaKVwcauq1AKB_Tzcr0ng&oe=6376BCB9&_nc_sid=86f79a
"Photo by @javier_aznar_photography | Portrait of an Espada's robber frog (Pristimantis galdi), photographed in Ecuador's Tapichalaca Reserve, which is home to thousands of animals and plant species, including the mountain tapir and the Andean bear. Follow @javier_aznar_photography to learn more about the animals of South America. #frog #genus #pristimantis #conservation",198743,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312812281_171205432227863_472517413002560144_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=pCj94THNHkMAX8ltSOV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAN8v8lUJReLxZeXQ2PVFF-VhYH7YZpe0Tt4lDjXtjxbw&oe=637A3D2A&_nc_sid=86f79a
"Read the full story at the link in bio. 

Looking for your next adventure? You’ll find it on our annual list of the world’s best destinations for travelers. #BestOfTheWorld 

Photograph courtesy of Marcus Gyger, Switzerland Tourism",86737,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312908273_1301659683910102_2805272632062084631_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=q6ImQwtFl0YAX_lmoAh&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDrIWQqBawoXwxh3tEO6ZfJAirNxVIFrnRVVyiUvbdyvQ&oe=63796B77&_nc_sid=86f79a
"Photos by @alessandro.cinque | Near Ausangate, a mountain in the Peruvian Andes, artisan Francisca Huamani, 72, makes alpaca fiber handicrafts. (The light source is from an LED my assistant is holding.) In recent years, alpaca breeding has declined significantly as climate change alters weather patterns, with abrupt shifts in precipitation and ice melting as glaciers retreat. The effects include an increased mortality in newborn alpaca and shrinking grasslands where herds feed. The consequences are devastating the already marginalized and impoverished Andean communities, which struggle to adapt. The third photo shows Huamani's son inside the house, with the mountain behind him. While he remains, for me the photo represents the migration of many young people to cities, leaving this sadly unprofitable tradition behind. Read the full story at the link in bio and follow @alessandro.cinque for more.",75833,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312535357_653171999687821_2739619828382337948_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=dX7yk80BKLcAX9qBi0F&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDSIfp-qD_mDc20KekBzgzFNlYofT6f7Uq2Sl78NEN8oQ&oe=637978F6&_nc_sid=86f79a
"Photo by @estherhorvath | This view from Tenoren (""Tenor"") peak of Operafjellet (""Opera"") mountain in Norway's Svalbard archipelago shows the last rays of the sun before it disappears for months. On October 26, the sun will dip below the horizon and soon the polar night, with its 24 hours of darkness, will begin. The sun will return to the archipelago around February 15, when it'll be possible to climb the mountains for views like this again. Follow me @estherhorvath for more polar stories.",104216,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312933431_1228888751001116_7349801297927648364_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=p1S2STV1oWIAX8bTyJ7&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAImw0iQtgTfGUVyMG9-qahmzZ_NDnz54kqI53LW6YwEg&oe=63791E11&_nc_sid=86f79a
"Photos by @paoloverzone‎ | “Rats, and probably all social mammals, show the basic components of empathy,” says neuroscientist Inbal Ben-Ami Bartal of Israel’s Tel Aviv University, whose research was included in the magazine’s October cover story on the mysteries of animal minds. 

“Rats, like humans, can act aggressively or compassionately toward others,"" she continues. ""We are trying to understand the conditions that bring about each of these behaviors and what can cause a shift towards compassion, even for strangers and out-groups. With the rats, we find that it is positive social experience, rather than biological identity, that strengthens compassionate actions.”

In the lab, Dr. Bartal and her team tested what the rodents do when they see another rat trapped inside a tube for an hour. The free rat senses the trapped rat’s distress and is motivated to help by opening the door and releasing the trapped rat. This behavior suggests that rats are not only affected by others’ distress but also motivated to act for the benefit of others and their well-being. Interestingly, Bartal’s team also found that adult rats help only those belonging to their own social group, while adolescent rats don’t discriminate. This suggests that the bias to help others of their own kind emerges in adulthood.

Bartal’s study was approved by the institutional animal care and use committee at Tel Aviv University. Read the full story at the link in bio and follow @paoloverzone for more images and stories.",88393,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312685644_222533676764116_5318023785504978287_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=t9DoMR-E3RoAX-iH7Un&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDdYyVSSjKxr7Bm54EkdPTnrV8zqrrBQhx0_xPyQBRDRw&oe=637ACC62&_nc_sid=86f79a
"National Geographic Explorer Andrés Ruzo and chef Melissa King team up to explore Hawaii’s varied climates and incredible natural wonders in search of inspiration and creativity. // The #MazdaCX50 is purpose-built to connect you with nature. After all, it’s on unpaved dirt and gravel paths where our sense of wonder comes alive. The first-ever Mazda CX-50. We’re more human in nature.",38425,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312483053_825959501891982_4256748043823453838_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=QMTep-advvkAX_e1i3U&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBbsEekSdhAXlBBp_CefLsKIlsQCq8kaLD1ewbM-3tqcw&oe=637687E0&_nc_sid=86f79a
"Photos by @dina_litovsky | A couple on a gondola floats by the Venetian hotel in Las Vegas. These images are a sneak peek from an ongoing project that explores the city after dark. Bathed in light from towering neon signs and featuring architectural facsimiles of European landmarks, this famous pleasure town can be considered both the most beautiful and the ugliest city in the world. For more images, follow me @dina_litovsky.",100965,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312469737_523689376229415_4312509238789640993_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=_KS0tFAoflYAX83O5hS&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBIpEVS14v2KkWiC_sB3sVH29HPQ1nfAc-RjZ7oe5JCYg&oe=63798F6F&_nc_sid=86f79a
"Photo by @joelsartore | Meet Bin, an endangered northern yellow-cheeked gibbon, photographed @eprc.vietnam. Gibbons like Bin are exclusively arboreal, meaning they spend almost all their time in trees, trying to avoid touching their feet to the ground. While this might seem impossible, it's actually quite easy for gibbons thanks to their extra-long arms. This species uses those lanky forelimbs for brachiation—a form of movement in which primates swing from tree limb to tree limb using only their arms. To see more species featured in the Photo Ark follow me @joelsartore. #gibbon #primate #animal #mammal #cheeks #photography #animalphotography #wildlifephotography #studioportrait #PhotoArk",151449,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312438442_167153315998920_5611329180427650147_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=5O3rUL50qO4AX8J_b-n&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB7UCRpsutzl_bFx_ZHk650CLTWJ5gvcz1sSkRu2BMrDw&oe=637A9B66&_nc_sid=86f79a
"Photo by @newshatavakolian | I made this image of what I imagined could be an album cover for an Iranian female singer in Tehran. (The subject herself isn't a singer but represents the idea.)

It was part of a project I call Listen, photographed in 2010-2011, which focused on Iran's women singers—who are not allowed to perform solo or produce their own CDs due to Islamic regulations in effect since the 1979 revolution.

For the other photos I made in the series, I captured six individual professional singers, performing as if they were in front of a large audience—in reality it was in a small private studio in downtown Tehran. Then I made a dream CD cover for each of the women, my own interpretation of the society I live in and experience. #Iran",380287,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/307503894_201634628948950_4708096106590773625_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=v6Tu4OkZJ64AX-ZipJi&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD-urk2LMlasyCsHXQFSZd-B8XNvYdv7cpYyMNvmMGcRw&oe=637A4F7E&_nc_sid=86f79a
"Video by @bertiegregory | This was one of the calmer days at sea as we looked for whales off the coast of Elephant Island, in Antarctica. In order to launch drones and our little dive boat, we needed a maximum of 25 knots of wind—and ideally much lower speeds. The weather changed so quickly, and we were searching for whales over such a large area that we decided to simply adopt the ""be in it to win it"" approach. If the forecast showed even the tiniest window of less than 25 knots, we would smash out into the surf to make sure we’d be in the ""whale area"" during that time. Filmed for Epic Adventures, now streaming on @disneyplus. #EpicAdventures #EpicAdventuresWithBertieGregory",120987,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312774284_3353140721565698_2093950046720638378_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=mZPRf5ommDkAX_e_E1A&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBbinMtO8uBeRLnVLjNdE1FBcDsEL2GjpycBjDN5yYuMA&oe=6376ED63&_nc_sid=86f79a
"Photos by Michael Yamashita @yamashitaphoto | The Ijen volcano on the Indonesian island of Java is a source of sulfur, an essential element and precious commodity used in cosmetics, explosives, and agricultural production. It was referenced as a trade item on the Silk Road a thousand years ago, and it's still mined from active volcanic vents in Ijen. Molten sulfur oozes from pipes buried deep into the hissing vents of the volcano. As it cools, the sulfur hardens into yellow crystal blocks that are sorted by miners—who have only face cloths to protect themselves from the noxious fumes. Three times a day they carry loads of sulfur, weighing up to 175 lbs (80 kg), to the top of the crater. This has to be one of the world’s toughest jobs—the fumes made us gag and our eyes water whenever the wind blew them in our direction. #ijenvolcano #Indonesia #maritimesilkroad #Zhenghe",100822,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312404257_198977615920397_6270334658027871160_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=En6BferWrpoAX-I3_IR&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDTdyN3-EJrHm5QhLVULs-gZaLHkEo0zz-Jria3TpMdIg&oe=637A9E75&_nc_sid=86f79a
"Photos by David Chancellor @chancellordavid | Crossing Botswana's Okavango Delta at sunset with elephants, the world seems an entirely different place. Everything in its place, a place for everything. To see more from here, follow me @chancellordavid.",161581,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312437704_1299469304213748_4114211551770302040_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=CzAY7BTg_WwAX99o5PM&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC1cRAgMtBgNjjJmNDbz0DJHsm7CdE53LJdRsfl8aNuiA&oe=637ADCC9&_nc_sid=86f79a
